url_id,url,titulo,precio,metros,habitaciones,calle,latitud,longitud,fecha_publicacion,descripcion,ocupado,habitable,anunciante,baños,año_construccion,terraza,balcon,garaje,ascensor,reforma,jardin,piscina,aire_acondicionado,publicacion_mes,publicacion_dia_semana,antiguedad_dias,zona_Cala Sant Francesc - Santa Cristina,zona_Centre,zona_Els Pavos,zona_Els Pins,zona_La Plantera,zona_Mont Ferrant - Sant Joan,zona_Semicentre,zona_Urbanitzacions,tipo_casa,tipo_estudio,tipo_otro,tipo_piso,precio_m2,ratio_habitaciones_baños,n_extras,zona
107159194,https://www.idealista.com/inmueble/107159194/,Ático en venta en Semicentre,179500,80,3,"carrer anselm clavé,62",41.677296,2.7873864,2025-04-15," ATICO EN BLANES CON EXCELENTES VISTAS PANORAMICAS, Y 2 TERRAZAS. Espectacular vivienda situada en la planta mas alta de un edificio tranquilo, en el barrio de Mas Enlaire. Goza de unas vistas privilegiadas al mar, a la ciudad y también al castillo de Sant Joan. Se distribuye en varias estancias bien repartidas, entrando encontramos el salón, muy amplio con salida directa a la gran terraza, con trastero/lavadero. Al lado esta la cocina independiente, con cuarto despensa justo al lado de la misma, y con el acceso mediante una escalera de madera a una pequeña habitación altillo con balcón, desde la cual las vistas son mas espectaculares, y desde allí se accede a la segunda terraza, también muy grande. En la planta principal, entrando a la derecha, se sitúan 2 habitaciones mas mirando hacia el mar, el baño con bañera y un cómodo vestidor. Ven a visitarla y enamórate de su encanto costero!  VENGA A VERLO SIN COMPROMISO!  Solicite más información en MMV lloguers i vendes.  Compra venta y alquileres con transparencia y seriedad.  En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación (ITP ó IVA + AJD) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,IMMOBILIARIA MMV Lloguers i Vendes.,1,1972.0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2243.75,3.0,1,Semicentre
107931871,https://www.idealista.com/inmueble/107931871/,Piso en venta en Els Pins,320000,100,3,carrer vila de paris,41.66407367300141,2.783408558724116,2025-04-16," piso reformado en primera linea de mar, con PARQUING PARA COCHE Y MOTO y TRASTERO INCLUIDO EN EL PRECIO, edificio con piscina y jardin comunitario, ascensor, calefaccion de gas, ventanas de aluminio, consta de un salon-comedor amplio con salida a terraza con vistas increibles al mar, cocina independiente y equipada, 3 habitaciones, dos de ellas con salida a balcon, con orientacion a Blanes y vistas unicas, dos baños con plato de ducha, suelo de gres, muy soleado, ideal para sus vacaciones. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio [IW]. ",0,1,FINGEST BLANES,2,1979.0,1,0,1,1,0,0,1,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3200.0,1.5,4,Els Pins
107775085,https://www.idealista.com/inmueble/107775085/,Piso en venta en avenida Catalunya,75000,83,3,avinguda catalunya,41.68368089969945,2.7928017639573333,2025-04-12," oportunidad inmueble sin posesión, no se puede visitar, propio para  inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España. Cataluña (en catalán: Catalunya; en aranés: Catalonha) es una comunidad autónoma de España, que está considerada nacionalidad histórica en su Estatuto de Autonomía. 1 Situada en el noreste de la península ibérica, ocupa un territorio de unos 32 000 km² que limita al norte con Andorra y la región francesa de Occitania (Alto Garona, Ariège y Pirineos Orientales), al oriente con el mar Mediterráneo a lo largo de una franja marítima de unos 580 kilómetros, 5 al sur con la Comunidad Valenciana (Castellón) y al occidente con Aragón (Teruel, Zaragoza y Huesca). Esta situación estratégica ha favorecido una relación muy intensa con los territorios de la cuenca mediterránea y con la Europa continental. Cataluña está formada por las provincias de Barcelona, Gerona, Lérida y Tarragona. Su capital es la ciudad de Barcelona. A 1 de noviembre de 2023, en el territorio catalán habitaban 8 005 784 personas67 en un total de 947 municipios de los cuales 69 superan los 20 000 habitantes (en los que vive el 71 % de la población catalana). Dos tercios de la población viven en el ámbito metropolitano de Barcelona, que es la quinta aglomeración urbana de la Unión Europea, siendo también la más densamente poblada. 8910La comunidad está altamente industrializada, y su economía es la segunda entre las comunidades autónomas, al generar el 19,0 % del producto interior bruto (PIB) español, solo superada por la Comunidad de Madrid. Respecto al PIB per cápita, se sitúa en cuarta posición, tras la Comunidad de Madrid, el País Vasco y Navarra. 11. ",0,1,INMOGESTION ESPAÑA,1,1985.5,0,0,0,0,1,0,0,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,1,903.6144578313254,3.0,0,Els Pins
107031846,https://www.idealista.com/inmueble/107031846/,Chalet pareado en venta en calle de les Guilleries,140000,89,3,carrer de les guilleries,41.67176524464972,2.7821273632430787,2025-03-17," ¡Descubre tu nuevo hogar en Blanes! Te presentamos esta encantadora casa pareada ubicada en la tranquila Calle Guilleries. Con una superficie total de 90 metros cuadrados, esta propiedad independiente te ofrece un espacio acogedor y versátil para adaptarlo a tus necesidades. Dispone de tres dormitorios luminosos y un baño, ideal para familias o parejas que buscan su primer hogar. La casa, de segunda mano, está lista para ser reformada a tu gusto, permitiéndote personalizar cada rincón. Situada en una parcela de 117 m², tendrás espacio suficiente para disfrutar del aire libre. Su orientación norte y este garantiza luz natural durante gran parte del día. No dejes pasar la oportunidad de visitar esta propiedad sin compromiso y descubrir todo su potencial. ¡Tu futuro hogar en Blanes te está esperando! Solicite más información en LLORETDEMAR. COM y BLANES. COM PUNT IMMOBILIARI. El equipo comercial más amplio de la Costa Brava Sur. Compra y venda con transparencia y seguridad. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CÓDIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y. ",0,1,Blanes.com,1,1985.5,0,0,0,0,1,0,0,0,3,0,31,0,0,1,0,0,0,0,0,1,0,0,0,1573.0337078651685,3.0,0,Els Pavos
99854554,https://www.idealista.com/inmueble/99854554/,Casa o chalet independiente en venta en Forn,350000,284,7,carrer forn,41.674820356750885,2.7922938709593073,2025-02-01," Blanes. com os presenta esta casa en el casco antiguo de Blanes en una segunda linea de mar. La casa consta de 4 plantas. En planta baja nos encontramos con un salón y un local. En la primera planta 3 dormitorios, dos de ellos dobles con cuarto de baño en suite, salida a balcón y un dormitorio individual. En la segunda planta un dormitorio triple, un dormitorio doble con cuarto de baño y otro individual. En la tercera planta salón comedor con salida a balcón, cocina independiente, un dormitorio doble y un baño. En la ultima planta dos grandes terrazas con lavadero. Calefacción de gas natural. La casa tiene muchas posiblidades se puede hacer varias viviendas para alquilar o dos viviendas independientes para dos familias. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Blanes.com,4,1974.0,1,0,0,0,1,0,0,0,2,5,75,0,1,0,0,0,0,0,0,1,0,0,0,1232.394366197183,1.75,1,Centre
107187722,https://www.idealista.com/inmueble/107187722/,Piso en venta en calle de l'Abat Escarré,220000,120,3,carrer de l'abat escarré,41.68126975816681,2.794739749269475,2025-03-04," ¡Descubre tu nuevo hogar en este piso exclusivo reformado! Ubicado en una zona tranquila, este espacioso piso de 120 m² construidos y 100 m² útiles ofrece un diseño moderno y funcional. Disfruta de tres dormitorios exteriores con acceso directo a un balcón, perfectos para aprovechar la luz natural. El salón comedor, con cocina abierta y lavadero, se convierte en el espacio ideal para compartir momentos inolvidables.  Además, cuenta con dos baños equipados con plato de ducha y radiador toallero. Las calidades de este piso son excepcionales: persianas y ventanas basculantes, calefacción de gas natural y aire acondicionado para asegurar el máximo confort durante todo el año. Incluye una plaza de parking en el precio, con la posibilidad de adquirir una segunda. La orientación sur-este garantiza luminosidad durante todo el día, mientras que la terraza ofrece un rincón perfecto para relajarse al aire libre. Construido en 1978, este piso de segunda mano se encuentra en buen estado y cuenta con armarios empotrados, y una clase energética E. No dejes pasar esta oportunidad única de vivir en un espacio que combina comodidad y estilo. ¡Ven a visitarlo y enamórate de tu futuro hogar! En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Blanes.com,2,1978.0,0,1,1,0,0,0,0,1,3,1,44,0,0,0,0,0,1,0,0,0,0,0,1,1833.3333333333333,1.5,3,Mont Ferrant - Sant Joan
107354582,https://www.idealista.com/inmueble/107354582/,"Piso en venta en calle de Mas Marot, 5",129500,55,1,"carrer de mas marot, 5",41.67845904943707,2.78733109033643,2025-04-12," ¡OPORTUNIDAD! Estupendo apartamento muy acogedor y luminoso de 1 dormitorio en la zona del mercado municipal. Sus 40 m2 útiles están perfectamente aprovechados ya que tiene una distribución muy práctica sin pasillos. Dispone de salón comedor con salida a terraza grande con vistas despejadas, dormitorio de matrimonio muy amplio, cocina independiente y totalmente equipada con ventana que comunica con el comedor, baño grande con bañera y una pequeña despensa para la lavadora. El piso tiene orientación sur, lo que le otorga a la vivienda una gran calidez y luminosidad. Tiene la carpintería de aluminio y el suelo de gres. La calefacción es radial. Está recién pintado y listo para entrar a vivir. La finca está muy bien conservada, dispone de ascensor y no tiene escalones, por lo que es ideal para personas con movilidad reducida.  Es un piso perfecto para parejas, ubicado en una zona inmejorable y rodeado de todos los servicios, supermercados, centro de salud, mercado municipal y a 2 minutos del centro. ¡No te pierdas esta oportunidad! ",0,1,Finques Muralla,1,1997.0,1,0,0,1,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,2354.5454545454545,1.0,2,Semicentre
107352270,https://www.idealista.com/inmueble/107352270/,"Piso en venta en avenida La Pau, 33",310000,105,3,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,1,0,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,2952.3809523809523,1.5,4,Centre
107352254,https://www.idealista.com/inmueble/107352254/,"Piso en venta en avenida La Pau, 33",335000,113,4,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,0,1,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,2964.6017699115046,2.0,4,Centre
107352271,https://www.idealista.com/inmueble/107352271/,"Piso en venta en avenida La Pau, 33",330000,113,4,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,0,1,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,2920.353982300885,2.0,4,Centre
107352286,https://www.idealista.com/inmueble/107352286/,"Piso en venta en avenida La Pau, 33",338000,115,3,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,0,0,1,1,0,1,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,2939.1304347826085,1.5,4,Centre
107352270,https://www.idealista.com/inmueble/107352270/,"Piso en venta en avenida La Pau, 33",310000,105,3,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,1,0,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,2952.3809523809523,1.5,4,Centre
107352318,https://www.idealista.com/inmueble/107352318/,"Piso en venta en avenida La Pau, 33",325000,105,3,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,0,1,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,3095.2380952380954,1.5,4,Centre
107352255,https://www.idealista.com/inmueble/107352255/,"Piso en venta en avenida La Pau, 33",330000,110,4,"avinguda la pau, 33",41.68041759140715,2.7904104041318325,2025-03-01," Sa Forcanera es una promoción de obra nueva formada por 25 viviendas a Blanes, a la zona del Plan parcial Costa Brava/Avenida de la Pau, junto a la Escuela Sa Forcanera, y a 5 minutos a pie del Centro de Blanes, Mercado municipal, y establecimientos de suministras y servicios (Decathlon, Casa Ametller, Consum, Aldi, etc…). Se trata de una promoción con viviendas de 3 y 4 dormitorios, balcones y terrazas, distribución funcional y luz natural. Además, el edificio dispondrá de un alto nivel de calificación energética, lo cual permitirá beneficiarse de un mayor ahorro en las facturas de suministras, mayor confort térmico, acústico, luminoso y, a la vez, reducirá las emisiones de CO₂ para proteger nuestro planeta. Destacan las viviendas en planta baja y planta ático con amplias terrazas, de hasta 238 m². Sa Forcanera se completa con locales comerciales en planta baja y plazas de aparcamiento a la planta sótano del edificio con acceso directo con ascensor a las diferentes plantas de las viviendas. La nueva promoción de viviendas de Grup Camps Esqueu se encuentra en una de las mejores zonas de Blanes, a pocos minutos de las playas y del centro del municipio. Con una ubicación excelente, esta promoción ofrece la combinación perfecta entre la tranquilidad de un entorno residencial y la proximidad a todos los servicios esenciales, incluyendo comercios, escuelas y zonas verdes. Además, su conexión con las principales vías de transporte facilita el acceso rápido tanto a la Costa Brava como Barcelona. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Construccions Camps Esqueu Sa,2,1985.5,0,1,1,1,0,0,0,1,3,5,47,0,1,0,0,0,0,0,0,0,0,0,1,3000.0,2.0,4,Centre
106530176,https://www.idealista.com/inmueble/106530176/,Casa o chalet independiente en venta en calle Mas Borinot,485000,240,3,carrer mas borinot,41.68969277211043,2.791433149904925,2025-04-02," TORRE EN RESIDENCIAL BLANES. Fantástica torre con piscina en la única urbanización de Blanes que es casco urbano, rodeada de zona verde, con transporte público, a 5 minutos en coche y 20 minutos a pie del centro de Blanes. La casa distribuida en 2 plantas consta de 200 m2. En la planta baja de entrada a la vivienda encontramos la cocina office totalmente equipada, el precioso salón comedor con chimenea y salida a terraza, 1 habitación suite con baño completo muy amplio, 1 habitación de matrimonio, 1 habitación individual y otro baño. Todo ello bañado de luz natural, ya que la casa es totalmente exterior y a 4 vientos. En la planta inferior encontramos una zona de lavandería y gran espacio de almacenaje con armarios, un garaje de 56 m2, un aseo con plato de ducha y un espectacular salón diáfano, totalmente acristalado de 50 m2 que comunica con la gran terraza. La finca de 400 m2 dispone de una preciosa piscina en el exterior, con zona de terraza y barbacoa.  Todo el exterior de la finca es de baldosa rústica de La Bisbal de la más alta calidad.  La casa dispone de calefacción de gas y cerramientos de aluminio con cerradura en toda la parte inferior. ",0,1,Finques Muralla,3,1997.0,1,0,1,0,0,0,1,0,4,2,15,0,0,0,0,0,0,0,1,1,0,0,0,2020.8333333333333,1.0,3,Urbanitzacions
